tic id,toi,tfopwg disposition,period (days),epoch (bjd),duration (hours),sectors
133129971,3103.01,PC,4.3437796,2459303.206061,2.774,"9,10,36"
96925186,2518.01,PC,6.8979432,2459976.018757,3.401,"6,7,33,34,61"
131250246,3370.01,PC,2.3506831,2459990.539613,2.743,"7,8,34,35,61,62"
40292751,5786.01,CP,12.7791964,2460319.524905,5.242,"14,40,41,54,74"
231065398,2656.01,PC,7.7898378,2458392.685508,3.095,"2,3"
374180079,5520.01,KP,14.6980800316566,2459267.668855,3.73706956010911,"35,45,46,62,72"
419411415,5205.01,CP,1.6306523,2459443.470673,1.202,41
411463659,6627.01,PC,4.8934688,2460092.036359,3.157,"37,38,64,65"
441739020,1670.02,CP,10.9836724,2460468.361028,2.636,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60,73,74,75,76,77,78,79"
361413119,1035.01,PC,6.07444769856783,2459286.872605,2.4954821115409604,"9,10,36,37"
68035559,2484.01,PC,8.3272872,2459686.111638,2.517,"23,50"
378227267,3179.01,PC,4.7076648,2459327.565755,1.834,"10,11,36,37"
437444661,7470.01,KP,17.975860294960906,2460776.476517,3.3462754118072167,91
147430118,2508.01,PC,1.6951056,2459226.246477,3.238,"6,7,33"
407156755,6335.01,PC,4.7924038,2459900.666047,6.012,"17,18,24,25,58"
343336312,7006.01,PC,51.9120896,2460393.557616,4.975,"15,16,17,24,55,56,57,58,75"
286099128,3422.01,KP,3.77887786423956,2459964.344071,3.12902275652903,"8,35,61,72"
441797394,4158.01,PC,13.4167713,2459846.562281,2.151,"14,15,16,17,18,19,21,22,23,24,25,26,41,47,48,49,51,52,53,54,55,56"
277039287,7040.01,PC,21.0562421910897,2460128.288364,4.41903977403748,67
30122649,808.01,PC,9.73940894242068,2458526.848747,3.5625788347404,"8,9,35,36"
97486178,2426.01,PC,4.08165,2459168.00914,2.691,31
232650365,1746.01,PC,2.52533226920333,2458684.784378,0.989828985433435,"14,15,16,19,22,25,26,40,41,49"
317548889,480.01,CP,6.86595824422574,2458469.562003,3.45576104475193,"6,33"
271898990,7501.01,KP,1.7476330450967963,2460803.105262,2.185055579798528,92
453668803,6564.01,PC,3.98544647250642,2460071.370156,4.51811311235486,65
422514153,3930.01,PC,2.9284231,2459876.498062,3.835,"16,17,18,24,56,57"
58372253,5328.01,PC,5.4886518,2459519.397889,6.921,"43,44"
282091492,3027.01,PC,3.3794034,2459384.399471,3.332,"10,11,12,37,39"
273985865,1208.03,PC,17.7264490394487,2458341.801726,3.44047185216713,"1,12,13,27,28,39"
251894891,6187.01,PC,5.5133822,2459875.809804,3.601,"24,57"
200435203,4980.01,PC,16.1565078,2459187.422226,1.814,"4,5,31,32"
150098860,220.01,CP,10.695306511724072,2460966.946848,1.9925230273026453,"1,2,4,5,6,7,8,9,10,11,12,27,28,29,30,31,32,34,35,36,37,38,39,61,62,63,65,66,68,69,87,88,89,90,93,95,96,97"
207937389,6623.01,PC,3.1791661,2460094.305669,2.844,65
316453500,3954.01,PC,3.4043154,2459878.252241,0.805,"16,17,24,57"
282485660,5005.01,CP,6.3084728,2459377.175525,2.871,"12,39"
9166136,6850.01,PC,6.0803777,2460198.638691,2.486,"29,69"
193081156,7326.01,PC,5.4584109,2460576.037023,4.164,"14,15,41,55,56,75,76,81,82"
95574586,5847.01,PC,2.5641981,2459795.998964,4.469,54
470381900,1696.01,CP,2.50052909832679,2459911.832125,0.880986494659664,"19,59"
268643535,4259.01,PC,8.96126256553761,2459963.456678,1.83259322016727,"7,8,9,34,35,36,61,62"
387544178,5331.01,PC,22.7545332,2459517.930293,3.262,"4,31,42,43,44"
8967242,1799.01,CP,7.09385304707861,2458904.815773,2.51076259145931,22
270471727,7639.01,PC,10.45629771649341,2460755.615687,3.36340934422849,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,87"
120826158,4495.02,PC,2.5693728,2459770.010155,2.471,"14,40,41,54"
252610172,6230.01,PC,4.3518774,2459880.187207,3.284,"16,17,57"
280304556,4208.01,PC,1.72328,2458489.275982,3.005,6
158241252,4443.01,CP,1.84985667758623,2459415.15198,2.51827597573564,"26,40"
101588793,2913.01,PC,7.0317936,2459304.456496,2.962,"9,35,36"
323295908,2679.01,PC,3.8539027,2459169.162947,2.906,"4,30,31"
176861415,6194.01,PC,8.6738593,2459871.681397,2.582,57
234489976,2308.01,PC,3.86865999070258,2459063.02134,2.31014427808577,"28,29,68,69"
181748381,6261.01,PC,5.4920894,2460013.716939,2.934,"8,9,35,61,62"
54145416,6507.01,PC,5.267165,2460034.719502,1.743,"9,36,63"
356682805,5274.01,PC,6.1313492,2459628.259748,2.447,"14,20,21,40,41,47,48"
100683605,2698.01,PC,3.270563,2459223.847344,1.682,"5,6,32,33"
174206540,2851.01,PC,4.8257226,2459247.745314,4.145,"7,8,34"
308301091,6076.01,PC,720.574239906942,2459030.36672,6.66020760588991,"26,52,53"
38510224,711.01,PC,18.3841259244733,2458329.915053,3.49244786245262,"1,2,3,4,5,7,8,11,12,28,29,30,31,32,34,35,38,39,61,62,63,64,65,66,67,68,69"
293514367,4703.01,PC,5.1155806,2459517.108882,3.042,"5,32,43,44"
92677094,1197.01,PC,4.5960377,2459787.132209,4.744,"14,40,54"
233719215,4054.01,PC,17.3567190447934,2459657.554147,2.57071021845693,"14,15,16,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,53,55,56,57,58,59,60"
179739873,6556.01,PC,12.9623248,2460085.168154,3.564,"38,65"
214361331,901.01,PC,3.23084229205584,2459362.247825,0.928269923202792,"12,39"
413376180,781.01,KP,1.35413417418112,2458570.772731,2.08128831859655,"10,36,63"
154474036,4578.01,PC,8.62390972455811,2459634.198599,2.61929640884156,"14,20,21,40,41,47,48,60"
386131764,2633.01,PC,18.1960490983542,2459229.361575,4.85964774012341,34
206352378,318.01,PC,3.74637647040525,2459065.374875,1.95600910711775,"1,2,28,68,69"
418471796,3136.01,PC,2.6841894,2459388.272114,2.836,"11,12,39"
164767175,266.02,CP,19.60509660339157,2460986.17995,4.1605137935369765,"3,30,97"
264301607,5278.01,PC,0.435434965011606,2459825.576076,1.05299453402424,"41,47,48,49,50,51,52,56,57,58,59,60"
159671133,7682.01,PC,1.3409757792564108,2460882.38382,2.410173922595547,95
149585119,4972.01,PC,2.6492703,2459355.969484,2.42,"12,38"
186614891,3642.01,PC,4.084447,2459902.81919,1.829,"18,58"
290263093,3229.01,PC,5.21228,2459355.167116,3.863,"10,11,37,38"
65212867,1007.01,PC,6.9989206,2459247.930695,3.953,"7,34"
307375528,6931.01,PC,2.2183625,2460283.230469,2.773,"6,33,43,44,45,71,72"
126982911,6839.01,PC,2.99447417568428,2460210.87087,3.09987806514576,70
271596225,797.02,PC,4.14000615470571,2458327.416156,1.0309174916494,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,66,67,68,69"
235905185,1829.01,PC,6.2895835,2459775.884516,3.044,"14,17,18,19,20,21,23,24,25,26,40,41,47,50,51,52,53,54"
36646052,6860.01,PC,0.6183488,2460232.578666,0.587,70
438376091,6494.01,PC,3.5327892,2460037.919088,2.093,"9,10,35,37,62,63"
244912396,3509.01,PC,5.1108509,2459773.020297,4.36,"14,41,54"
447061717,1231.01,CP,24.245496692,2458563.890468,3.37255829635944,"9,10,36,37,63"
436843539,5330.01,PC,4.6303272,2459884.465962,3.94,"18,42,43,44,58"
21535395,1776.01,CP,2.8009914707958,2458871.488566,1.49853987456756,21
408114363,2450.01,PC,17.8832414144624,2459179.177363,4.34209315880805,32
366580825,4038.01,PC,4.2989288,2459765.009444,3.022,"16,17,18,19,20,22,23,24,25,40,49,52"
317520667,7058.01,KP,2.46518010117032,2460480.429067,3.56681451955112,80
387318409,5928.01,PC,3.246565,2459818.598577,3.478,55
208091447,3244.01,PC,4.6606892,2458620.951574,2.863,11
49411575,6594.01,PC,2.67581,2460064.819932,2.288,64
142784687,2575.01,PC,3.17112066665232,2459603.650328,3.62765750698556,"14,20,21,40,41,47,60"
463868678,6591.01,PC,5.7881587,2460061.434997,6.879,"9,10,36,37,63,64"
464542805,6574.01,PC,13.0953097,2460045.509051,1.925,"9,10,36,37,63,64"
177414713,2520.01,PC,2.0944084,2459225.974236,4.133,"7,33"
13349647,567.01,KP,1.53736434898399,2458518.50543,1.75287788401042,"8,34,61"
293267224,6861.01,PC,3.7942532,2460232.158547,3.769,"42,43,70"
191998744,6395.01,PC,2.8140328,2459958.614324,4.309,"20,47,60"
242083025,1964.01,PC,0.646698774476465,2459307.492086,1.0248899270251688,"11,37,64"
421005422,6944.01,PC,12.3027503,2460271.568328,3.596,"7,71,72"
42763678,2728.01,PC,1.7246234,2459227.292219,1.979,"6,33"
458686969,5073.01,PC,3.1393667,2460282.514849,3.957,"34,44,45,46,72"
409264172,2869.01,PC,1.7198076,2459249.109041,1.861,"7,33,34"
341157650,7313.01,PC,4.1186706,2460557.122528,5.025,"55,81,82"
335590096,4860.01,CP,1.5229985,2459304.245613,1.196,36
260647166,1233.02,CP,19.5901578092393,2459311.402774,4.00286096971457,"10,11,37"
198241702,1269.02,PC,9.2378703,2459739.097032,2.535,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52"
134200185,500.01,CP,0.548157295169223,2458468.391033,0.942466837009212,"6,7,8,33,34,35,61"
280210963,535.01,KP,2.82803914988691,2459203.486894,2.62159430961908,"6,33"
407922734,3270.01,PC,6.4751256,2459384.723497,2.217,"13,27,39"
66726479,6224.01,PC,1.5554236,2459881.612767,1.916,"16,17,57"
352107384,7410.01,PC,3.5043637,2460603.493826,0.536,"57,84"
176314383,2719.01,CP,3.3759446,2459197.636818,3.538,"5,32"
422457210,6163.01,PC,9.9754699,2459843.241782,3.465,"42,56"
296327387,7091.01,PC,4.8510805,2460549.960401,3.132,"14,16,41,55,56,75,76"
451566438,3266.01,PC,3.7462806,2459383.430313,2.078,"12,13,27,39"
251848941,178.04,KP,3.23842531547921,2458356.107512,1.99410554881088,"2,29"
279262080,7623.01,PC,4.350795575354883,2460434.942225,4.35661083976953,"18,24,25,52,58,59,78,79,85,86"
349095149,1221.01,CP,91.6827832276194,2458404.181466,9.75048569388035,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39,61,62,63,64,65,66,67,68,69"
104866616,7059.01,KP,4.46266465618425,2460481.357046,3.08027049475922,80
252479260,1771.01,KP,3.2122302,2460362.105227,2.653,"21,48,75"
192487723,6313.01,PC,4.9570983,2459906.770206,6.687,"18,58"
98620619,3736.01,PC,2.20911860047522,2460286.244876,3.21005018181035,"19,59,73"
468396217,4133.01,PC,4.1571604,2459768.396961,4.348,"19,25,26,52,59"
219698776,1243.01,CP,4.65951692268813,2459598.143164,0.901182068655105,"14,20,40,47,53,60"
425817867,6681.01,KP,3.77834011974399,2460129.98959,2.8296299895596,67
399847887,4925.01,PC,3.9511085,2460045.034653,3.436471980030713,"10,11,37,38"
250478345,7434.01,PC,2.4228387,2460635.36493,1.829,"18,58,85"
157808355,7223.01,PC,5.3384038,2460532.148419,3.152,"14,53,54,74,80,81"
294365631,3228.01,PC,1.8118703,2459358.150133,1.368,"10,11,37,38"
33945661,7685.01,PC,3.4828150909178683,2460909.675022,2.7732119660367287,96
400103802,4140.01,PC,4.2511214,2459910.467019,2.823,"19,20,26,40,53,59"
291465998,4246.01,PC,12.8860009,2459966.426061,5.13767304361772,"7,8,9,33,34,35,61,62"
415976665,3651.01,PC,1.5244603,2459908.081854,1.665,"18,58"
232399986,7646.01,PC,4.563839104041325,2460684.429211,2.767566155142834,"33,87"
318022259,1730.02,CP,2.1555232,2459961.132517,1.445,"20,47,60"
355953198,3834.01,PC,3.3952015,2459631.909611,2.368,"20,21,40,41,47,48"
349789882,6701.01,PC,10.0181020044092,2459972.53548,2.65622856405479,"61,62,63,64,65,66,67,68,69"
230006888,4111.01,PC,12.2788421,2459768.205231,4.387,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55"
407059875,2026.01,PC,7.1925327,2459904.708769,2.551,"17,18,24,25,58"
165312726,6891.01,PC,8.31066034027041,2459614.499062,1.65066856095045,48
131743355,583.01,PC,6.5604227,2460002.878449,1.028,"7,8,34,35,61,62"
201660996,3283.01,PC,3.502221,2459055.629482,2.911,"13,27"
387260717,1621.01,PC,6.453624,2459659.579362,3.582,"16,17,18,19,22,24,25,49"
121731834,6003.01,KP,5.85993922192109,2458686.103572,4.08423911792563,"14,40,41,54,55"
394657039,159.01,PC,3.7628372,2459382.232709,3.956,"1,2,12,13,28,32,39"
165827520,3494.01,PC,7.74861196179273,2459310.020628,1.37433685917081,"11,37"
408609355,6794.01,PC,7.3099457,2460140.000542,6.439,"13,27,67"
359271092,741.01,CP,7.5768334,2460006.41417,2.073,"9,10,36,37,62"
135036669,2640.01,PC,0.911220601723553,2459307.40102,2.00308200483758,"36,37"
27990610,4482.01,KP,2.81649787731269,2459772.312716,2.68966648234709,"41,54,55"
313425396,5393.01,PC,30.0017176,2459591.975369,6.737,"14,20,21,26,40,41,47,48,53"
383828887,5196.01,PC,2.5677096,2459418.347453,2.882,"14,40"
374180079,5520.02,KP,19.4834832961293,2459263.380209,4.66633010144039,"35,45,46,62,72"
274472658,6369.01,PC,13.2329062,2459934.394703,6.245,"19,59"
219707850,7003.01,PC,0.7331156,2460338.155539,0.559,"40,47,53,60,74"
140287227,2801.01,PC,5.4139736,2459221.426139,2.952,"5,6,32,33"
283665218,5032.01,PC,6.032661,2459376.494429,4.689,"12,38,39"
166648874,1806.02,PC,8.19607576215462,2458905.228249,1.48832265858591,"22,48"
343628284,1448.01,CP,8.09708185596449,2459857.185608,3.12785200022151,"15,16,57"
167720788,6523.01,PC,7.809463,2460033.568724,4.133,"1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32,33,34,35,36,37,38,39,61,63"
286152207,2945.01,PC,3.2006677,2459299.330191,4.195,"8,9,34,36"
203287192,5105.01,PC,4.4455436,2460277.666516,4.152,"44,45,46,72"
399346877,4003.01,PC,3.9606593,2459718.824292,3.442,"18,24,25,52,58"
269130683,7263.01,PC,49.2145201,2460273.197819,4.537,"14,15,41,54,55,74,75,81,82"
9701368,5774.01,PC,5.4049747,2459764.180646,2.932,"25,52,53"
270342589,2189.01,PC,4.4343276899594,2459037.695286,2.89607942665988,"27,28,66,67,68"
394357918,4184.01,CP,4.90199383996472,2458326.789691,1.32438037042445,"1,28,39"
374348168,4282.01,PC,13.5098037,2459045.476307,2.695,"13,27"
266593143,1283.01,KP,10.338505,2460539.055031,4.242,"15,55,56,82"
90950296,7342.01,PC,14.1532848,2460562.262828,4.443,"56,83"
66413476,325.01,PC,4.36907,2458357.72126,1.308,"2,3,29"
333511802,3194.01,PC,3.6179419,2459353.903239,4.394,"11,38"
117892246,5565.01,PC,3.2601896,2459600.94115,3.835,47
317801157,7640.01,PC,7.006370029350299,2460684.484863,3.649241435425989,"6,33,87"
160930264,3334.01,PC,1.9242952,2458680.862806,3.075,13
158170594,1240.01,KP,1.72085545094936,2459421.32991,1.83464091474227,"14,26,40,41,53,55"
68074302,3916.01,PC,3.4014954,2459685.744404,1.959,"16,23,50"
320324079,5202.01,PC,34.6141657,2459684.507843,2.66,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51"
350584963,787.01,PC,2.1263165070945256,2458325.898549,2.628512713897592,"1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,67,68"
4070275,4364.01,PC,5.42406914989545,2458439.340243,1.68750365400652,"5,32"
72985822,754.01,PC,3.86396812073424,2458572.225589,2.0997184611314,"10,37,64"
333657795,4524.01,CP,0.9260632,2460233.36735,1.035,"42,43,44,70"
201254754,6858.01,PC,3.3024845,2460202.53261,1.465,"1,2,28,68,69"
263003176,130.01,CP,14.3392144225603,2458336.557651,4.60647385532854,"1,12,13,27,39,66"
167092385,1318.01,PC,4.9865029,2460557.056579,2.441,"15,55,56,75,76,82"
371596277,6498.01,PC,22.5095172,2460031.276647,4.509,"10,11,36,37,38,63"
300812741,2322.02,CP,11.3071786,2460160.451337,2.824,"1,2,3,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,35,36,37,38,39,61,62,63,65,66,67,68"
219762508,1878.01,PC,3.2351012718965,2459911.907728,0.964592157812367,"14,15,16,17,18,19,20,22,23,24,25,26,40,41,47,48,49,50,52,53,54,55,56,57,58,59"
167415965,214.02,PC,9.695961,2460174.709658,2.772,"1,2,3,4,5,6,7,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,62,63,64,65,66,67,68"
52517713,5415.01,PC,2.9858191,2459544.736928,2.966,"6,43,44,45"
408506314,6868.01,PC,3.4106422,2460227.771761,4.174,"42,43,70"
398572544,4518.01,KP,3.408833,2460229.806391,3.163,"42,70"
234009062,7559.01,PC,9.536631324212346,2460687.945574,4.030189389097333,"6,33,87"
202283090,6218.01,PC,5.1570194,2459878.34576,2.42,57
149496868,5116.01,PC,3.4355113,2459578.653916,2.11,"45,46"
286712787,5159.02,PC,3.64694539132142,2459527.770444,2.46526546314825,"45,46,72"
139445453,2697.01,PC,4.3169755,2459199.867115,4.523,"5,6,32"
236887394,1465.01,KP,1.4200248,2459717.423096,1.431,"15,16,17,18,21,24,25,41,48,51,55"
238914510,6428.01,PC,1.6763835,2459986.706088,1.509,"1,5,6,7,8,11,28,32,34,35,38,61"
139375960,1601.01,CP,5.33155,2458793.27728,6.191,18
163260812,3098.01,PC,4.73234332946576,2460015.103725,4.10380249326358,"10,63,64"
204376737,231.01,KP,3.36100125300996,2458357.394744,2.56858693981516,"2,29,69"
79316101,5417.01,PC,2.8675385,2459549.214251,2.88,"43,44,45"
142105158,2200.01,PC,2.9360281,2459384.869876,2.118,"1,2,3,4,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38"
289076007,6610.01,PC,3.1651539,2460089.141513,3.416,"11,38,65"
389968080,4031.01,PC,10.0462595513481,2459588.254771,2.17887117504089,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,51,52,53,54,55,56,57,58,59,60"
319949055,3208.01,PC,2.3577049,2459356.016126,3.357,"10,11,37,38"
52745699,7381.01,PC,3.1653382161544164,2460664.333169,3.497725259615493,87
49254857,4914.01,CP,10.5988743,2459317.272697,1.638,37
283094471,7545.01,PC,11.903935615176112,2460685.6332,3.447775307979936,"6,33,87"
133427311,2813.01,PC,4.5654898,2459965.212727,2.3029331967236,"7,8,34,61,62"
458481611,5722.01,PC,61.3191144086435,2459432.534544,5.74553091357523,"41,48,50,54,57"
372424377,5407.01,PC,5.4683192,2459549.018978,3.251,"44,45"
287145649,2981.01,CP,3.6015056,2459302.719029,3.024,"9,36"
301035553,5286.01,PC,3.2988824,2459469.122508,2.352,42
238854767,4653.01,PC,16.3764188,2460128.431989,4.775,"1,13,27,28,67,68"
125744840,7300.01,PC,0.6439909,2460557.356019,0.645,"55,82"
233735354,7296.01,PC,170.3363911,2460536.411577,4.173,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82"
229742722,1859.01,CP,63.4839358,2460503.687053,5.457,"14,15,16,17,18,19,20,22,23,25,26,40,41,47,48,49,50,52,53,54,55,56,57,59,60,73,74,75,76,77,78,79,80,81,82"
384159646,1895.01,PC,748.073941620923,2459362.934319,5.06520326924783,"12,13,39"
269330087,7139.01,PC,3.8850223,2460446.086485,1.209,"17,18,24,57,58,78"
366846982,5946.01,PC,5.754879,2459843.678568,6.944,"15,16,55,56"
275722992,1381.01,PC,6.5601782,2460552.174345,4.058,"15,16,55,56,75,76,82"
354032153,7024.01,PC,1.9639208,2459634.914183,1.467,"48,75"
229888286,2057.01,PC,5.598633670777159,2459668.434278,5.389249790830207,"24,50,51,77,78"
47248224,7596.01,PC,5.5378584871784335,2460713.876269,2.4116924925709355,"8,35,61,88"
17652022,5691.01,PC,3.3894889,2459742.60535,2.372,"24,25,51,52"
302453291,6827.01,PC,4.4738444,2460177.942017,6.406,"1,28,68"
44295981,6137.01,PC,0.520403,2459852.35875,0.995,56
427855645,7317.01,PC,2.9712014,2460579.947685,1.241,"15,16,56,76,82"
34266522,2733.01,PC,3.7170532,2459222.295382,3.751,"6,33"
407658979,3575.01,PC,8.084554,2459830.439116,1.991,"15,16,56"
321086563,2565.01,PC,3.97044571500736,2459966.257472,3.77930439071233,"7,34,61"
342449055,6704.02,PC,6.82751014387057,2459235.555909,3.29039240803475,"34,35,36,37,61,62,63,64"
369907772,6297.01,PC,4.2771464,2459904.298736,3.867,"18,58"
65805840,4799.01,PC,4.0234634,2459250.007806,3.204,"7,33,34"
143842198,6710.01,PC,2.06712301607452,2458491.70673,1.92632344057301,"7,8,61,62"
80137654,4983.01,PC,5.7527363,2459219.069151,5.075,"6,7,33"
350934357,7581.01,PC,226.2820776560481,2460460.703803,9.443624821871335,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87"
168191686,2753.01,PC,1.6281719,2459224.244649,2.128,"6,33"
195155818,5420.01,PC,6.0614403,2459549.135055,3.601,"43,44,45"
371470493,5372.01,PC,11.6270831,2460211.199707,2.383,"18,42,43,44,70,71"
69295263,5481.01,PC,3.9315754,2459577.936935,3.427,"7,34,44,45,46"
415084429,7657.01,PC,3.875167233250262,2460717.661255,5.378277216033745,"7,61,88"
243641947,3235.01,CP,2.5926199,2459355.554021,1.269,"11,38"
375506058,1431.01,CP,2.650232,2460554.58625,2.03,"15,16,55,56,57,76,77,82"
34737413,2998.01,PC,1.5297119,2459303.240519,2.297,"9,36"
268532343,2420.01,CP,5.84259,2459136.26698,3.747,"3,30"
181804752,736.02,CP,0.947994543578216,2458543.558006,0.564662978136318,"9,36,63"
79748331,1064.01,CP,6.44386574740406,2458656.668478,1.93094488736779,"13,27,67"
251652214,3708.01,PC,7.27299,2459902.98183,4.323,"18,19,58"
192790476,2459.01,CP,19.1047019158395,2458452.334564,3.25167283263727,"5,6,32,33"
258829450,1654.01,PC,1.8347892,2460556.910025,2.414,"14,15,16,17,18,19,20,21,22,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,79,80,81,82"
68893269,5544.01,PC,4.20507412692213,2459477.465265,1.15741291900377,"43,44,71"
262715204,4538.03,KP,10.453474801618311,2459449.16923,2.3756169581931523,"42,70,92"
167597352,3247.01,PC,5.3305676,2459350.579902,2.887,"11,38"
470171739,4153.01,CP,4.6174253907419,2460452.837662,4.51731381934158,"18,19,24,25,26,53,58,59,60,79"
161738745,6544.01,PC,3.6249482,2460067.409044,2.294,"10,11,37,64"
378613125,1981.01,PC,2.4763492,2460063.136243,3.593,"10,11,63,64"
84599716,4615.01,PC,5.31937553733398,2459550.580295,6.69139952369387,"43,44,45"
252913663,6909.01,PC,4.42846763843038,2460286.806094,2.44950316657288,73
103448870,1687.01,PC,10.2596321705401,2458816.843505,1.82348908005539,"19,25,26,52,53"
283845022,6329.01,PC,15.2334037,2459905.91407,1.947,"17,18,58"
166053959,5383.01,PC,2.8114961,2459635.64596,3.35,"15,16,21,23,41,48"
97409519,113.01,KP,3.372877,2458327.053085,2.63426,1
229586455,1887.01,PC,2.20015834819389,2459884.269522,1.75644860690806,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60"
138671052,5872.01,PC,2.2425137,2459820.867127,2.062,"15,16,55"
453942180,4971.01,PC,7.9674915,2460017.003067,3.374,"10,11,37,38,63,64,65"
23769326,3919.01,CP,7.4332642,2459682.83197,3.051,"16,23,49,50"
161032923,1080.01,CP,3.96524845539638,2458654.060577,1.0112592832945,"13,66"
54464870,2115.01,FP,3.6944323,2460447.794803,4.915,"18,24,25,58,78"
141776043,962.01,FP,4.06269,2458493.35787,4.299,7
55383975,694.01,FP,48.0511988477664,2458366.772014,4.30705740625898,"1,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,65"
364075352,2168.01,FP,37.83633,2458772.93351,5.713,"23,24,26"
156816238,3845.01,FP,2.1461672,2459632.687208,1.942,"21,48"
131081852,758.01,FP,13.27359135243401,2458575.745477,6.695930944304812,"10,37,64"
307377219,5434.01,FP,4.1629444,2459542.814078,2.064,"6,33,43,44,45"
270841724,590.01,FP,18.90372,2458522.02359,9.067,8
31268146,1948.01,FP,3.6473383151473,2460013.457382,4.45728466819045,"1,2,4,5,6,7,8,9,10,11,12,27,28,29,30,31,32,34,35,36,37,38,39,61,62,63,64,65"
461387302,1624.01,FP,5.8089284,2460630.611572,5.137,"17,18,24,25,58,78,85"
146244533,3358.01,FP,8.8088443,2459296.556389,4.411,"8,9,35,36"
275111900,1326.01,FP,8.0428575,2459823.091016,9.504,"15,16,55,56"
282498590,2492.01,FP,10.1004307,2459222.255014,4.977,"6,33"
459997997,1888.01,FP,5.547485,2459328.032732,5.412,"10,11,36"
180987952,581.01,FP,1.3891700475342974,2460746.8335,1.5031546017395678,"8,9,35,61,62,88,89"
142090065,1715.01,FP,2.82693563713078,2459738.517459,1.16923664859652,"19,20,25,26,40,52,53,59,60"
467783290,3753.01,FP,3.6502527,2459521.512909,2.506,"19,43,44"
229536616,1297.01,FP,3.93034,2458686.93866,3.667,15
31114545,2468.01,FP,24.4232697,2459196.87342,3.788,"5,6,32"
127793615,1980.01,FP,9.27898,2458604.91156,6.514,11
185405474,1303.01,FP,1.56029,2458684.13635,2.751,"14,15"
229285649,2591.01,FP,8.493027,2459544.881796,3.733,"6,33,45"
77031413,368.01,FP,1.38665,2459110.92156,2.238,"2,29"
260298958,2205.01,FP,0.88914831054054,2459036.525582,1.1970992381886394,"27,28,29,31,35,36,37,38,39,61,62,63,64,65"
282091493,3468.01,FP,3.3789946,2458647.685514,3.332,"10,11,12"
451599528,1104.01,FP,341.2791675905754,2458702.256022,7.013249216358265,"12,13,27,39,66,67"
382437043,1223.01,FP,14.6431900156867,2458337.747012,2.54834260804878,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,37,38,39,61,62,63,64,65"
176772671,2603.01,FP,1.3326579267147995,2460719.073071,1.5960594832427546,"35,62,89"
7904580,3408.01,FP,15.8346011,2459249.62041,4.676,"8,34"
374908020,1029.01,FP,36.22214,2458365.89313,5.107,"2,9"
328750515,1403.01,FP,2.33596224707241,2459825.344785,6.01656841700047,"16,17,56"
268405086,5574.01,FP,6.8242909,2459598.137675,2.787,"18,19,20,25,26,40,47"
233720539,1815.01,FP,2.555332,2460559.904763,5.14,"14,15,16,17,18,19,20,22,23,24,25,26,40,47,48,49,50,52,57,73,74,75,76,77,78,79,80,81,83"
470911286,3986.01,FP,1.6212474,2458981.484997,3.262,"17,18,24"
356868487,4591.01,FP,27.9102929440988,2459692.968529,10.6336017912165,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,56,57,58,59,60"
841226527,3843.01,FP,19.5112506,2458883.544637,3.896,"14,20,21"
9033144,367.01,FP,4.7150255,2460202.579344,3.302,"2,29,69"
251209368,2789.01,FP,3.0071496,2459209.022223,4.461,"6,33"
259389219,915.01,FP,2.3250156,2459199.865578,1.775,"3,4,5,30,31,32"
325172035,1939.01,FP,2.89702019618578,2459308.612847,4.15023360632483,"10,11,37"
110936761,5791.01,FP,2.2906144,2459793.645262,1.949,54
